Region,År,datakalla,Variabel,Värde
Kungsbacka,2022,historisk,Utvandring,196
Kungsbacka,2022,historisk,Utrikes flyttnetto,255
Kungsbacka,2023,historisk,Invandring,316
Kungsbacka,2023,historisk,Utvandring,307
Kungsbacka,2023,historisk,Utrikes flyttnetto,9
Kungsbacka,2024,historisk,Invandring,510
Kungsbacka,2024,historisk,Utvandring,326
Kungsbacka,2024,historisk,Utrikes flyttnetto,184
Kungsbacka,2025,historisk,Invandring,371
Kungsbacka,2025,historisk,Utvandring,281
Kungsbacka,2025,historisk,Utrikes flyttnetto,90
Kungsbacka,2026,prognos,Invandring,370.91411750231714
Kungsbacka,2026,prognos,Utvandring,266.58089749319015
Kungsbacka,2026,prognos,Utrikes flyttnetto,104.33322000912699
Kungsbacka,2027,prognos,Invandring,347.305392621605
Kungsbacka,2027,prognos,Utvandring,265.98823066105734
Kungsbacka,2027,prognos,Utrikes flyttnetto,81.31716196054765
Kungsbacka,2028,prognos,Invandring,314.229958305751
Kungsbacka,2028,prognos,Utvandring,265.1752426986144
Kungsbacka,2028,prognos,Utrikes flyttnetto,49.054715607136586
Kungsbacka,2029,prognos,Invandring,321.54670053977975
Kungsbacka,2029,prognos,Utvandring,264.02220399313404
Kungsbacka,2029,prognos,Utrikes flyttnetto,57.52449654664571
Kungsbacka,2030,prognos,Invandring,381.7788187478375
Kungsbacka,2030,prognos,Utvandring,262.74928423603285
Kungsbacka,2030,prognos,Utrikes flyttnetto,119.02953451180463
Kungsbacka,2031,prognos,Invandring,385.08410489315054
Kungsbacka,2031,prognos,Utvandring,261.67762946737736
Kungsbacka,2031,prognos,Utrikes flyttnetto,123.40647542577318
Kungsbacka,2032,prognos,Invandring,388.2406624057842
Kungsbacka,2032,prognos,Utvandring,260.5656831860001
Kungsbacka,2032,prognos,Utrikes flyttnetto,127.67497921978406
Kungsbacka,2033,prognos,Invandring,391.5227166661389
Kungsbacka,2033,prognos,Utvandring,259.48993932936787
Kungsbacka,2033,prognos,Utrikes flyttnetto,132.032777336771
Kungsbacka,2034,prognos,Invandring,395.131121142903
Kungsbacka,2034,prognos,Utvandring,258.51373512306486
Kungsbacka,2034,prognos,Utrikes flyttnetto,136.61738601983814
Kungsbacka,2035,prognos,Invandring,398.9938811348929
Kungsbacka,2035,prognos,Utvandring,257.69012166863445
Kungsbacka,2035,prognos,Utrikes flyttnetto,141.30375946625844
Kungsbacka,2036,prognos,Invandring,403.0536543291256
Kungsbacka,2036,prognos,Utvandring,257.05416738542027
Kungsbacka,2036,prognos,Utrikes flyttnetto,145.99948694370534
Kungsbacka,2037,prognos,Invandring,407.35872957739093
Kungsbacka,2037,prognos,Utvandring,256.61850463413964
Kungsbacka,2037,prognos,Utrikes flyttnetto,150.7402249432513
Kungsbacka,2038,prognos,Invandring,412.0561347129509
Kungsbacka,2038,prognos,Utvandring,256.3837979887834
Kungsbacka,2038,prognos,Utrikes flyttnetto,155.6723367241675
Kungsbacka,2039,prognos,Invandring,417.2109753145937
Kungsbacka,2039,prognos,Utvandring,256.332760243362
Kungsbacka,2039,prognos,Utrikes flyttnetto,160.87821507123175
Kungsbacka,2040,prognos,Invandring,422.1850958231229
Kungsbacka,2040,prognos,Utvandring,256.43565996281257
Kungsbacka,2040,prognos,Utrikes flyttnetto,165.7494358603103
Laholm,2000,historisk,Invandring,81
Laholm,2000,historisk,Utvandring,80
Laholm,2000,historisk,Utrikes flyttnetto,1
Laholm,2001,historisk,Invandring,81
Laholm,2001,historisk,Utvandring,39
Laholm,2001,historisk,Utrikes flyttnetto,42
Laholm,2002,historisk,Invandring,88
Laholm,2002,historisk,Utvandring,40
Laholm,2002,historisk,Utrikes flyttnetto,48
Laholm,2003,historisk,Invandring,114
Laholm,2003,historisk,Utvandring,51
Laholm,2003,historisk,Utrikes flyttnetto,63
Laholm,2004,historisk,Invandring,88
Laholm,2004,historisk,Utvandring,60
Laholm,2004,historisk,Utrikes flyttnetto,28
Laholm,2005,historisk,Invandring,119
Laholm,2005,historisk,Utvandring,59
Laholm,2005,historisk,Utrikes flyttnetto,60
Laholm,2006,historisk,Invandring,120
Laholm,2006,historisk,Utvandring,75
Laholm,2006,historisk,Utrikes flyttnetto,45
Laholm,2007,historisk,Invandring,166
Laholm,2007,historisk,Utvandring,71
Laholm,2007,historisk,Utrikes flyttnetto,95
Laholm,2008,historisk,Invandring,141
Laholm,2008,historisk,Utvandring,61
Laholm,2008,historisk,Utrikes flyttnetto,80
Laholm,2009,historisk,Invandring,129
Laholm,2009,historisk,Utvandring,81
Laholm,2009,historisk,Utrikes flyttnetto,48
Laholm,2010,historisk,Invandring,126
Laholm,2010,historisk,Utvandring,67
Laholm,2010,historisk,Utrikes flyttnetto,59
Laholm,2011,historisk,Invandring,125
Laholm,2011,historisk,Utvandring,72
Laholm,2011,historisk,Utrikes flyttnetto,53
Laholm,2012,historisk,Invandring,118
Laholm,2012,historisk,Utvandring,87
Laholm,2012,historisk,Utrikes flyttnetto,31
Laholm,2013,historisk,Invandring,128
Laholm,2013,historisk,Utvandring,77
Laholm,2013,historisk,Utrikes flyttnetto,51
Laholm,2014,historisk,Invandring,251
Laholm,2014,historisk,Utvandring,76
Laholm,2014,historisk,Utrikes flyttnetto,175
Laholm,2015,historisk,Invandring,332
Laholm,2015,historisk,Utvandring,68
Laholm,2015,historisk,Utrikes flyttnetto,264
Laholm,2016,historisk,Invandring,340
Laholm,2016,historisk,Utvandring,58
Laholm,2016,historisk,Utrikes flyttnetto,282
Laholm,2017,historisk,Invandring,298
Laholm,2017,historisk,Utvandring,64
Laholm,2017,historisk,Utrikes flyttnetto,234
Laholm,2018,historisk,Invandring,186
Laholm,2018,historisk,Utvandring,75
Laholm,2018,historisk,Utrikes flyttnetto,111
Laholm,2019,historisk,Invandring,180
Laholm,2019,historisk,Utvandring,67
Laholm,2019,historisk,Utrikes flyttnetto,113
Laholm,2020,historisk,Invandring,117
Laholm,2020,historisk,Utvandring,92
Laholm,2020,historisk,Utrikes flyttnetto,25
Laholm,2021,historisk,Invandring,185
Laholm,2021,historisk,Utvandring,69
Laholm,2021,historisk,Utrikes flyttnetto,116
Laholm,2022,historisk,Invandring,184
Laholm,2022,historisk,Utvandring,122
Laholm,2022,historisk,Utrikes flyttnetto,62
Laholm,2023,historisk,Invandring,142
Laholm,2023,historisk,Utvandring,130
Laholm,2023,historisk,Utrikes flyttnetto,12
Laholm,2024,historisk,Invandring,144
Laholm,2024,historisk,Utvandring,138
Laholm,2024,historisk,Utrikes flyttnetto,6
Laholm,2025,historisk,Invandring,146
Laholm,2025,historisk,Utvandring,137
Laholm,2025,historisk,Utrikes flyttnetto,9
Laholm,2026,prognos,Invandring,134.74958807547037
Laholm,2026,prognos,Utvandring,112.60031148438458
Laholm,2026,prognos,Utrikes flyttnetto,22.149276591085794
Laholm,2027,prognos,Invandring,126.29680820953138
Laholm,2027,prognos,Utvandring,112.39139060367941
Laholm,2027,prognos,Utrikes flyttnetto,13.905417605851966
Laholm,2028,prognos,Invandring,114.31086309523454
Laholm,2028,prognos,Utvandring,112.05725340989183
Laholm,2028,prognos,Utrikes flyttnetto,2.2536096853427097
Laholm,2029,prognos,Invandring,116.94801505323014
Laholm,2029,prognos,Utvandring,111.58081054233149
Laholm,2029,prognos,Utrikes flyttnetto,5.367204510898645
Laholm,2030,prognos,Invandring,138.45493681110273
Laholm,2030,prognos,Utvandring,111.10304711890637
Laholm,2030,prognos,Utrikes flyttnetto,27.35188969219635
Laholm,2031,prognos,Invandring,139.6275626741176
Laholm,2031,prognos,Utvandring,110.79241157192806
Laholm,2031,prognos,Utrikes flyttnetto,28.835151102189542
Laholm,2032,prognos,Invandring,140.74999169310982
Laholm,2032,prognos,Utvandring,110.52508529606234
Laholm,2032,prognos,Utrikes flyttnetto,30.224906397047477
Laholm,2033,prognos,Invandring,141.91487228912132
Laholm,2033,prognos,Utvandring,110.31848263879384
Laholm,2033,prognos,Utrikes flyttnetto,31.59638965032748
Laholm,2034,prognos,Invandring,143.17479533141525
Laholm,2034,prognos,Utvandring,110.1701106776431
Laholm,2034,prognos,Utrikes flyttnetto,33.00468465377216
Laholm,2035,prognos,Invandring,144.56113295338247
Laholm,2035,prognos,Utvandring,110.08501902138067
Laholm,2035,prognos,Utrikes flyttnetto,34.476113932001795
Laholm,2036,prognos,Invandring,145.991081866731
Laholm,2036,prognos,Utvandring,110.06980165754199
Laholm,2036,prognos,Utrikes flyttnetto,35.92128020918902
Laholm,2037,prognos,Invandring,147.49364467451272
Laholm,2037,prognos,Utvandring,110.12281498555265
Laholm,2037,prognos,Utrikes flyttnetto,37.37082968896007
Laholm,2038,prognos,Invandring,149.15017373382
Laholm,2038,prognos,Utvandring,110.23835874131197
Laholm,2038,prognos,Utrikes flyttnetto,38.91181499250803
Laholm,2039,prognos,Invandring,150.96607953625863
Laholm,2039,prognos,Utvandring,110.40521536732945
Laholm,2039,prognos,Utrikes flyttnetto,40.560864168929186
Laholm,2040,prognos,Invandring,152.7219651529487
Laholm,2040,prognos,Utvandring,110.61562612901491
Laholm,2040,prognos,Utrikes flyttnetto,42.1063390239338
Riket,2000,historisk,Invandring,58659
Riket,2000,historisk,Utvandring,34091
Riket,2000,historisk,Utrikes flyttnetto,24568
Riket,2001,historisk,Invandring,60795
Riket,2001,historisk,Utvandring,32141
Riket,2001,historisk,Utrikes flyttnetto,28654
Riket,2002,historisk,Invandring,64087
Riket,2002,historisk,Utvandring,33009
Riket,2002,historisk,Utrikes flyttnetto,31078
Riket,2003,historisk,Invandring,63795
Riket,2003,historisk,Utvandring,35023
Riket,2003,historisk,Utrikes flyttnetto,28772
Riket,2004,historisk,Invandring,62028
Riket,2004,historisk,Utvandring,36586
Riket,2004,historisk,Utrikes flyttnetto,25442
Riket,2005,historisk,Invandring,65229
Riket,2005,historisk,Utvandring,38118
Riket,2005,historisk,Utrikes flyttnetto,27111
Riket,2006,historisk,Invandring,95750
Riket,2006,historisk,Utvandring,44908
Riket,2006,historisk,Utrikes flyttnetto,50842
Riket,2007,historisk,Invandring,99485
Riket,2007,historisk,Utvandring,45418
Riket,2007,historisk,Utrikes flyttnetto,54067
Riket,2008,historisk,Invandring,101171
Riket,2008,historisk,Utvandring,45294
Riket,2008,historisk,Utrikes flyttnetto,55877
Riket,2009,historisk,Invandring,102280
Riket,2009,historisk,Utvandring,39240
Riket,2009,historisk,Utrikes flyttnetto,63040
Riket,2010,historisk,Invandring,98801
Riket,2010,historisk,Utvandring,48853
Riket,2010,historisk,Utrikes flyttnetto,49948
Riket,2011,historisk,Invandring,96467
Riket,2011,historisk,Utvandring,51179
Riket,2011,historisk,Utrikes flyttnetto,45288
Riket,2012,historisk,Invandring,103059
Riket,2012,historisk,Utvandring,51747
Riket,2012,historisk,Utrikes flyttnetto,51312
Riket,2013,historisk,Invandring,115845
Riket,2013,historisk,Utvandring,50715
Riket,2013,historisk,Utrikes flyttnetto,65130
Riket,2014,historisk,Invandring,126966
Riket,2014,historisk,Utvandring,51237
Riket,2014,historisk,Utrikes flyttnetto,75729
Riket,2015,historisk,Invandring,134240
Riket,2015,historisk,Utvandring,55830
Riket,2015,historisk,Utrikes flyttnetto,78410
Riket,2016,historisk,Invandring,163005
Riket,2016,historisk,Utvandring,45878
Riket,2016,historisk,Utrikes flyttnetto,117127
Riket,2017,historisk,Invandring,144489
Riket,2017,historisk,Utvandring,45620
Riket,2017,historisk,Utrikes flyttnetto,98869
Riket,2018,historisk,Invandring,132602
Riket,2018,historisk,Utvandring,46981
Riket,2018,historisk,Utrikes flyttnetto,85621
Riket,2019,historisk,Invandring,115805
Riket,2019,historisk,Utvandring,47718
Riket,2019,historisk,Utrikes flyttnetto,68087
Riket,2020,historisk,Invandring,82518
Riket,2020,historisk,Utvandring,48937
Riket,2020,historisk,Utrikes flyttnetto,33581
Riket,2021,historisk,Invandring,90631
Riket,2021,historisk,Utvandring,48284
Riket,2021,historisk,Utrikes flyttnetto,42347
Riket,2022,historisk,Invandring,102436
Riket,2022,historisk,Utvandring,50592
Riket,2022,historisk,Utrikes flyttnetto,51844
Riket,2023,historisk,Invandring,94514
Riket,2023,historisk,Utvandring,73434
Riket,2023,historisk,Utrikes flyttnetto,21080
Riket,2024,historisk,Invandring,116197
Riket,2024,historisk,Utvandring,86449
Riket,2024,historisk,Utrikes flyttnetto,29748
Riket,2025,historisk,Invandring,89433
Riket,2025,historisk,Utvandring,77487
Riket,2025,historisk,Utrikes flyttnetto,11946
Riket,2026,prognos,Invandring,85878
Riket,2026,prognos,Utvandring,74763
Riket,2026,prognos,Utrikes flyttnetto,11115
Riket,2027,prognos,Invandring,80666
Riket,2027,prognos,Utvandring,106099
Riket,2027,prognos,Utrikes flyttnetto,-25433
Riket,2028,prognos,Invandring,72731
Riket,2028,prognos,Utvandring,63421
Riket,2028,prognos,Utrikes flyttnetto,9310
Riket,2029,prognos,Invandring,74549
Riket,2029,prognos,Utvandring,58367
Riket,2029,prognos,Utrikes flyttnetto,16182
Riket,2030,prognos,Invandring,88801
Riket,2030,prognos,Utvandring,58362
Riket,2030,prognos,Utrikes flyttnetto,30439
Riket,2031,prognos,Invandring,89541
Riket,2031,prognos,Utvandring,58671
Riket,2031,prognos,Utrikes flyttnetto,30870
Riket,2032,prognos,Invandring,90251
Riket,2032,prognos,Utvandring,58953
Riket,2032,prognos,Utrikes flyttnetto,31298
Riket,2033,prognos,Invandring,91005
Riket,2033,prognos,Utvandring,59315
Riket,2033,prognos,Utrikes flyttnetto,31690
Riket,2034,prognos,Invandring,91821
Riket,2034,prognos,Utvandring,59695
Riket,2034,prognos,Utrikes flyttnetto,32126
Riket,2035,prognos,Invandring,92694
Riket,2035,prognos,Utvandring,60079
Riket,2035,prognos,Utrikes flyttnetto,32615
Riket,2036,prognos,Invandring,93625
Riket,2036,prognos,Utvandring,60489
Riket,2036,prognos,Utrikes flyttnetto,33136
Riket,2037,prognos,Invandring,94606
Riket,2037,prognos,Utvandring,60891
Riket,2037,prognos,Utrikes flyttnetto,33715
Riket,2038,prognos,Invandring,95676
Riket,2038,prognos,Utvandring,61349
Riket,2038,prognos,Utrikes flyttnetto,34327
Riket,2039,prognos,Invandring,96839
Riket,2039,prognos,Utvandring,61788
Riket,2039,prognos,Utrikes flyttnetto,35051
Riket,2040,prognos,Invandring,97979
Riket,2040,prognos,Utvandring,62214
Riket,2040,prognos,Utrikes flyttnetto,35765
Varberg,2000,historisk,Invandring,182
Varberg,2000,historisk,Utvandring,138
Varberg,2000,historisk,Utrikes flyttnetto,44
Varberg,2001,historisk,Invandring,199
Varberg,2001,historisk,Utvandring,133
Varberg,2001,historisk,Utrikes flyttnetto,66
Varberg,2002,historisk,Invandring,181
Varberg,2002,historisk,Utvandring,150
Varberg,2002,historisk,Utrikes flyttnetto,31
Varberg,2003,historisk,Invandring,165
Varberg,2003,historisk,Utvandring,136
Varberg,2003,historisk,Utrikes flyttnetto,29
Varberg,2004,historisk,Invandring,189
Varberg,2004,historisk,Utvandring,124
Varberg,2004,historisk,Utrikes flyttnetto,65
Varberg,2005,historisk,Invandring,194
Varberg,2005,historisk,Utvandring,107
Varberg,2005,historisk,Utrikes flyttnetto,87
Varberg,2006,historisk,Invandring,222
Varberg,2006,historisk,Utvandring,136
Varberg,2006,historisk,Utrikes flyttnetto,86
Varberg,2007,historisk,Invandring,274
Varberg,2007,historisk,Utvandring,136
Varberg,2007,historisk,Utrikes flyttnetto,138
Varberg,2008,historisk,Invandring,266
Varberg,2008,historisk,Utvandring,174
Varberg,2008,historisk,Utrikes flyttnetto,92
Varberg,2009,historisk,Invandring,360
Varberg,2009,historisk,Utvandring,135
Varberg,2009,historisk,Utrikes flyttnetto,225
Varberg,2010,historisk,Invandring,336
Varberg,2010,historisk,Utvandring,189
Varberg,2010,historisk,Utrikes flyttnetto,147
Varberg,2011,historisk,Invandring,319
Varberg,2011,historisk,Utvandring,203
Varberg,2011,historisk,Utrikes flyttnetto,116
Varberg,2012,historisk,Invandring,297
Varberg,2012,historisk,Utvandring,133
Varberg,2012,historisk,Utrikes flyttnetto,164
Varberg,2013,historisk,Invandring,434
Varberg,2013,historisk,Utvandring,157
Varberg,2013,historisk,Utrikes flyttnetto,277
Varberg,2014,historisk,Invandring,546
Varberg,2014,historisk,Utvandring,148
Varberg,2014,historisk,Utrikes flyttnetto,398
Varberg,2015,historisk,Invandring,532
Varberg,2015,historisk,Utvandring,155
Varberg,2015,historisk,Utrikes flyttnetto,377
Varberg,2016,historisk,Invandring,651
Varberg,2016,historisk,Utvandring,160
Varberg,2016,historisk,Utrikes flyttnetto,491
Varberg,2017,historisk,Invandring,427
Varberg,2017,historisk,Utvandring,119
Varberg,2017,historisk,Utrikes flyttnetto,308
Varberg,2018,historisk,Invandring,440
Varberg,2018,historisk,Utvandring,142
Varberg,2018,historisk,Utrikes flyttnetto,298
Varberg,2019,historisk,Invandring,440
Varberg,2019,historisk,Utvandring,132
Varberg,2019,historisk,Utrikes flyttnetto,308
Varberg,2020,historisk,Invandring,310
Varberg,2020,historisk,Utvandring,111
Varberg,2020,historisk,Utrikes flyttnetto,199
Varberg,2021,historisk,Invandring,407
Varberg,2021,historisk,Utvandring,150
Varberg,2021,historisk,Utrikes flyttnetto,257
Varberg,2022,historisk,Invandring,358
Varberg,2022,historisk,Utvandring,184
Varberg,2022,historisk,Utrikes flyttnetto,174
Varberg,2023,historisk,Invandring,331
Varberg,2023,historisk,Utvandring,257
Varberg,2023,historisk,Utrikes flyttnetto,74
Varberg,2024,historisk,Invandring,426
Varberg,2024,historisk,Utvandring,255
Varberg,2024,historisk,Utrikes flyttnetto,171
Varberg,2025,historisk,Invandring,267
Varberg,2025,historisk,Utvandring,230
Varberg,2025,historisk,Utrikes flyttnetto,37
Varberg,2026,prognos,Invandring,304.0695610175624
Varberg,2026,prognos,Utvandring,202.21088034403311
Varberg,2026,prognos,Utrikes flyttnetto,101.8586806735293
Varberg,2027,prognos,Invandring,284.850181499698
Varberg,2027,prognos,Utvandring,202.83902702339344
Varberg,2027,prognos,Utrikes flyttnetto,82.01115447630457
Varberg,2028,prognos,Invandring,257.40164490414185
Varberg,2028,prognos,Utvandring,203.2641804435822
Varberg,2028,prognos,Utrikes flyttnetto,54.13746446055964
Varberg,2029,prognos,Invandring,263.3974470495446
Varberg,2029,prognos,Utvandring,203.44736897200596
Varberg,2029,prognos,Utrikes flyttnetto,59.95007807753865
Varberg,2030,prognos,Invandring,312.65795855056047
Varberg,2030,prognos,Utvandring,203.60113570814326
Varberg,2030,prognos,Utrikes flyttnetto,109.0568228424172
Varberg,2031,prognos,Invandring,315.2919796946343
Varberg,2031,prognos,Utvandring,203.98248802757183
Varberg,2031,prognos,Utrikes flyttnetto,111.30949166706245
Varberg,2032,prognos,Invandring,317.8212172468346
Varberg,2032,prognos,Utvandring,204.38650977905766
Varberg,2032,prognos,Utrikes flyttnetto,113.43470746777692
Varberg,2033,prognos,Invandring,320.4804767825019
Varberg,2033,prognos,Utvandring,204.8315597281883
Varberg,2033,prognos,Utrikes flyttnetto,115.64891705431361
Varberg,2034,prognos,Invandring,323.3649970458265
Varberg,2034,prognos,Utvandring,205.2987633748117
Varberg,2034,prognos,Utrikes flyttnetto,118.0662336710148
Varberg,2035,prognos,Invandring,326.4869398552013
Varberg,2035,prognos,Utvandring,205.79867659740302
Varberg,2035,prognos,Utrikes flyttnetto,120.68826325779827
Varberg,2036,prognos,Invandring,329.75896292439415
Varberg,2036,prognos,Utvandring,206.34824305645213
Varberg,2036,prognos,Utrikes flyttnetto,123.41071986794202
Varberg,2037,prognos,Invandring,333.21158657307774
Varberg,2037,prognos,Utvandring,206.97095739029686
Varberg,2037,prognos,Utrikes flyttnetto,126.24062918278088
Varberg,2038,prognos,Invandring,337.0102688260291
Varberg,2038,prognos,Utvandring,207.67154901559888
Varberg,2038,prognos,Utrikes flyttnetto,129.33871981043023
Varberg,2039,prognos,Invandring,341.140330976474
Varberg,2039,prognos,Utvandring,208.43931611800355
Varberg,2039,prognos,Utrikes flyttnetto,132.70101485847044
Varberg,2040,prognos,Invandring,345.1442418701818
Varberg,2040,prognos,Utvandring,209.26574188757985
Varberg,2040,prognos,Utrikes flyttnetto,135.87849998260197
